latitude,longitude,date,flag,title,place_name,place_url,time_string,signup_url
43.0736118,-89.389775,2016-05-12,us,"Missing Maps Mapathon!",Madison Public Library,http://www.openstreetmap.org/#map=19/43.07360/-89.38783,18:00-20:00,https://www.eventbrite.com/e/missing-maps-mapathon-tickets-25173007142
43.6619485,-70.2772412,2016-05-23,us,"#MissingMapTime",University of SouthernMaine in Portland,http://www.openstreetmap.org/#map=17/43.66222/-70.27458,18:00-20:00,http://www.meetup.com/MaptimeME/events/230074136/
32.8136388,-117.1255872,2016-06-25,us,"American Samoa Mapathon",American Red Cross San Diego/Imperial Counties Chapter,http://www.openstreetmap.org/#map=18/32.81373/-117.12411,09:00-11:00,http://volunteerconnection.redcross.org/?nd=m_group_events-reserve&group_id=559&event_id=50618
34.59321,135.50453,2016-05-17,us,"Maptime DC Mapathon",American Red Cross, http://osm.org/go/ZZcbKU~l9--?m=,17:30-19:30,http://www.meetup.com/Maptime-DC/events/230987954/
39.7461317,-105.0031748,2016-05-19,us,"Missing Maps May Mapathon!",Auraria Campus - North Classroom Bldg,http://www.openstreetmap.org/#map=19/39.74573/-105.00230,18:00-20:00,http://www.meetup.com/MaptimeMileHigh/events/230905731/
50.08891,14.41617,2016-06-21,cz,Missing Maps Prague,"Faculty of Arts, Charles University in Prague, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.08891&mlon=14.41617#map=17/50.08891/14.41617,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-druhy-mapathon-tickets-25926090635
45.42759,-75.6941,2016-07-20,ca,SurveyMonkey Mappers,"SurveyMonkey Ottawa, Canada",http://www.openstreetmap.org/way/69043110#map=19/45.42759/-75.69413,12:00-15:00,
37.39761,-122.05422,2016-07-21,us,Symantec Summer Intern Mapathon,"Multiple locations: Mountain View / Culver City, CA, + remotely from Canada, Atlanta, etc",http://www.openstreetmap.org/way/99814869,10:00-12:30,
47.22131,-1.56353,2016-06-30,fr,Missing Maps Nantes #1,"Médiagraph, Nantes, France",http://www.openstreetmap.org/node/2731248933#map=19/47.22131/-1.56254,18:30-21:30,https://www.eventbrite.fr/e/billets-missing-maps-nantes-1-mediagraph-26278136614
41.8744145,-87.683881,2016-08-01,us,"Mapathon: Maptime Chicago and Red Cross",American Red Cross,http://www.openstreetmap.org/#map=19/41.87443/-87.68444,18:00-21:00,https://www.eventbrite.com/e/missing-maps-mapathon-hosted-by-the-red-cross-and-maptime-chicago-tickets-26287259902
45.77544,4.82500,2016-07-12,fr,Missing Maps Lyon - 3è édition,"Maison des associations, Lyon 4, Lyon, France",http://www.openstreetmap.org/node/990502852,18:30-21:30,http://mm-lyon-3.eventbrite.fr
51.51796,-0.10571,2016-07-05,gb,Missing Maps London,"Hogan Lovells (office), London, United Kingdom",https://www.openstreetmap.org/way/32893465#map=19/51.51796/-0.10571,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-july-mapathon-tickets-26145402603
43.7178,-79.4621,2016-07-29,ca,Missing Maps Toronto,"Toronto, Canada",,14:00-16:00,
51.52050,-0.09839,2016-07-19,gb,MapSwipe Launch Party,"Neo Barbician, London, United Kingdom",http://www.openstreetmap.org/#map=19/51.52050/-0.09839,18:00-20:00,https://www.eventbrite.co.uk/e/mapswipe-launch-party-tickets-26422896595
35.56636,139.40263,2016-07-14,jp,AGU CrisisMapping Mapathon,"Sagamihara Campus, Aoyama Gakuin Univ., Tokyo, Japan",http://www.openstreetmap.org/way/391131574,15:05-18:20,
50.06991,14.44212,2016-07-26,cz,Prague mapathon #3,"K10 Coworking, Prague, Czech Republic",http://www.openstreetmap.org/?mlat=50.06991&mlon=14.44212#map=19/50.06991/14.44212,18:00-20:30,https://www.eventbrite.co.uk/e/missing-maps-czech-republic-treti-mapathon-tickets-26633756282
23.74745,90.37019,2016-07-29,bd,Dhaka Map-Ter-Noon : July'2016,"Thames Square, Dhaka, Bangladesh",http://www.openstreetmap.org/?mlat=23.74745&mlon=90.37019#map=18/23.74745/90.37019,15:00-19:00,https://www.eventbrite.co.uk/e/dhaka-map-ter-noon-july2016-tickets-26622204731
51.52416,-0.13451,2016-08-02,gb,Missing Maps London,"Chadwick Building - UCL, London, United Kingdom",http://www.openstreetmap.org/node/3381185793,18:00-21:00,https://www.eventbrite.co.uk/e/missing-mapshot-august-mapathon-tickets-26723286068
49.41872,8.67690,2016-08-02,de,Missing Maps mapathon and OSM Togo talk,"Geographical Institute (Heidelberg University), Heidelberg, Germany",http://www.openstreetmap.org/way/94551367,18:00-23:00,https://disastermappers.wordpress.com/2016/07/27/semester-closing-mapathon-and-talk-by-kerstin-meyer-on-the-use-of-osm-data-in-togo/
